id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28540945,Downtown Rosedale Subway cozy private room,44964154,Abby,,Annex,43.67804,-79.39624,Private room,7105,28,26,2019-08-22,1.04,11,0
28542323,Elegant room in Scarborough/Toronto,203505081,Jay,,Agincourt North,43.80278,-79.27136,Private room,65,28,0,,,4,0
28559453,Cute bedroom,26247222,Dou,,Niagara,43.64344,-79.40447,Private room,119,28,63,2020-03-01,2.16,1,178
28559859,Double bed. Private room. Central. Buses nearby.,71594994,Arun / Neena,,Guildwood,43.74631,-79.20858,Private room,40,1,30,2020-08-24,1.30,1,353
28561402,Leslieville 2,6789696,Ted,,South Riverdale,43.67023,-79.33718,Entire home/apt,88,100,15,2019-06-27,0.57,5,90
28576993,Beautiful 1BR w CN Tower in backdrop *30% OFF*,32544859,Christina,,Waterfront Communities-The Island,43.63937,-79.38337,Entire home/apt,109,28,53,2019-12-28,2.18,1,0
28578119,Cozy and spacious business apartment.,208051256,George,,York University Heights,43.76358,-79.5037,Entire home/apt,500,7,15,2019-05-19,0.43,1,89
28580118,Cozy in Christie Pits,184403681,Sheena,,Dovercourt-Wallace Emerson-Junction,43.67064,-79.42197,Entire home/apt,110,28,77,2020-01-01,2.94,1,127
28601319,Toronto Condominium,58340445,Gillian,,Moss Park,43.65499,-79.37194,Entire home/apt,300,28,14,2019-06-08,0.52,1,268
28606469,Cabbagetown Hideaway,163507034,Wendy,,Cabbagetown-South St.James Town,43.6716,-79.36965,Entire home/apt,79,28,11,2018-11-25,0.33,1,0
28606961,✫Cozy 3BedRoom Private Basement Suite+FreeParking✫,142719788,Adnan & Sharna,,Woburn,43.76877,-79.22518,Entire home/apt,65,28,22,2019-03-24,0.78,2,0
28610662,"Toronto Apartment,one female only,min stay 30 days",77554270,Shirin,,Bayview Village,43.76665,-79.36955,Private room,45,30,9,2018-10-24,0.26,1,0
28610881,"3 Bedroom, 2 floor house @ CN TOWER",2929374,Bert,,Waterfront Communities-The Island,43.64572,-79.39426,Entire home/apt,191,2,0,,,1,0
28611654,1 bedroom in designer home - longer stays only,27130432,Rhonda,,St.Andrew-Windfields,43.74807,-79.38415,Private room,75,90,2,2019-08-18,0.09,1,365
28615622,Amazing furnished clean home Free parking + Wifi,215966560,Rooz,,Newtonbrook West,43.78659,-79.42741,Entire home/apt,13000,365,3,2019-08-03,0.09,1,0
28616407,Bright apartment close to the lakeshore,4864150,Laura,,South Parkdale,43.63729,-79.43948,Entire home/apt,100,28,6,2019-07-02,0.23,1,0
28622931,Beautiful & Bright 3BR Duplex in Hillcrest Village,216002025,Pooja,,Wychwood,43.68026,-79.42396,Entire home/apt,141,28,38,2021-01-23,1.37,2,249
28631655,Cozy 2 Bedroom Home Easy Commute Down Town!,5960937,Cri,,Corso Italia-Davenport,43.6756,-79.44774,Entire home/apt,279,28,0,,,2,180
28632783,Spacious Unit in the heart of downtown Toronto,107720246,Ning,,Waterfront Communities-The Island,43.64969,-79.38856,Entire home/apt,125,28,9,2019-11-17,0.39,1,0
28633724,KEWBEACH WATERFRONT 2BR APTw FreeParking! A+VIEWS!,187693675,Zenya,,The Beaches,43.6661,-79.30468,Entire home/apt,149,28,93,2019-11-17,2.77,1,0
28643925,luxury Condo near CN tower,215117675,Yamato,,Waterfront Communities-The Island,43.63926,-79.39872,Entire home/apt,650,28,1,2018-09-21,0.03,1,0
28644148,Lower Level Studio Unit Sheppard&Leslie,76420708,Omid,,Don Valley Village,43.77781,-79.36415,Entire home/apt,800,28,32,2019-07-10,0.92,1,179
28661847,"Modern High-rise, Heart of Downtown",43087418,Zack,,Waterfront Communities-The Island,43.64038,-79.39734,Private room,200,28,16,2019-07-28,0.46,2,0
28666522,Centennial Place Student Residence Scarborough,216284046,Centennial Place,,Woburn,43.78626,-79.2282,Entire home/apt,188,28,0,,,1,179
28667162,The perfect room,78317955,Soheil,,North St.James Town,43.66671,-79.37632,Private room,80,1,73,2021-06-21,2.87,1,59
28669395,"Bright, spacious, centrally located 2 bedroom apt",5968591,Karen,,Dovercourt-Wallace Emerson-Junction,43.66866,-79.42413,Entire home/apt,81,28,64,2019-07-27,1.89,1,0
28671530,Feel Like Home In Toronto,216270806,Omar,,Birchcliffe-Cliffside,43.70518,-79.25251,Entire home/apt,180,28,13,2018-12-23,0.40,1,0
28686819,Charming Newly Renovated 2 bedroom Apartment,5960937,Cri,,Corso Italia-Davenport,43.67553,-79.4463,Entire home/apt,195,28,8,2020-01-05,0.23,2,179
28688997,"Rare sunny, stylish condo in heart of King West",66761120,John,,Waterfront Communities-The Island,43.64507,-79.39939,Entire home/apt,185,28,1,2019-01-17,0.03,1,83
28691160,Mid-Century Modern Queen Street West Apartment,216448628,Hung,,Roncesvalles,43.6416,-79.43568,Entire home/apt,244,3,113,2020-03-08,3.40,1,143
28691324,温馨小屋,201152677,Xibin,,Lansing-Westgate,43.754,-79.42042,Private room,45,28,1,2019-01-02,0.03,1,0
28692447,"Private bedroom 2, 7minutes walk to Subway Station",214030250,Kerui,,Willowdale East,43.76992,-79.40723,Private room,48,1,84,2020-03-23,3.23,3,78
28692707,Toronto basement apartment,165124060,Felipe,,Maple Leaf,43.7089,-79.48665,Entire home/apt,70,28,15,2020-09-15,0.43,1,270
28693262,In the Heart of Downtown,742705,Marlene,,Cabbagetown-South St.James Town,43.66637,-79.37251,Private room,60,28,43,2019-08-10,1.26,2,0
28696543,"Full new luxury condo, 1 bedroom and 1 bathroom.",216463249,Arash,,Waterfront Communities-The Island,43.64193,-79.37863,Entire home/apt,143,28,15,2019-07-12,0.62,1,153
28700496,Downtown Oasis in the sky with Lake & City views,43127944,Faraz,,Waterfront Communities-The Island,43.64288,-79.38062,Entire home/apt,239,28,0,,,1,364
28714868,Privacy second floor 2 bedroom with packing. In North York,135539222,Le,,Downsview-Roding-CFB,43.73078,-79.47079,Entire home/apt,120,28,54,2019-10-27,2.34,2,121
28716646,"Toronto Apartment, Junction Area, No Host Fees",45313862,Michael,,Junction Area,43.66416,-79.45969,Entire home/apt,79,2,67,2019-04-29,2.02,2,56
28729217,The perfect home base for family day fun.,216700931,Carmel,,South Parkdale,43.64045,-79.42642,Entire home/apt,189,28,18,2019-11-24,0.52,1,0
28732614,Guest Apartment in Quiet Ravine Retreat,72195953,Stephanie,,Lansing-Westgate,43.75887,-79.42955,Entire home/apt,162,2,75,2020-11-28,3.32,1,128
28736858,Elegant And Spacious Queen West Condo,64917595,Athena,,Little Portugal,43.64094,-79.42268,Entire home/apt,100,28,9,2019-09-23,0.26,1,0
28737470,Entire apartment by Yonge and Finch/TTC/Parking,190836549,Eric,,Willowdale East,43.77374,-79.41303,Entire home/apt,85,17,14,2019-07-29,0.56,1,0
28738941,Modern Advantage in East York,63006813,Ryan,,Thorncliffe Park,43.70459,-79.34989,Entire home/apt,90,28,2,2018-10-31,0.06,1,0
28749651,Swansea | Bloor West Village Entire House,8280084,Pro,,High Park-Swansea,43.6393,-79.47926,Entire home/apt,214,30,0,,,1,179
28753641,Howell Budget Stay (Room 05),25278998,KTC Property Management Ltd.,,Malvern,43.79937,-79.22202,Private room,44,28,12,2021-05-31,0.35,23,340
28758429,★Modern 2BR 2BA★Prime Downtown at Waterfront+Prkg,61713393,Dennis & Tonya,,Waterfront Communities-The Island,43.64345,-79.38013,Entire home/apt,298,3,132,2020-01-03,4.18,5,91
28759925,Stunning room in modern condo - Central Location,207102225,Ethel,,Englemount-Lawrence,43.72155,-79.43073,Private room,65,28,9,2018-10-21,0.26,1,61
28761650,Ideal for single female Privatebasement Apartment,156865856,Kimiesha,,Woburn,43.76153,-79.23254,Private room,60,28,0,,,1,0
28762212,"Cozy 3BR 2Bth Lower Suite, 1min to 401, 404&DVP",66042142,Elaine,,Tam O'Shanter-Sullivan,43.77254,-79.31705,Entire home/apt,171,2,84,2021-06-20,2.41,1,141
28762946,Cozy Studio in Yorkville - Sleeps 2,215884209,David,,Bay Street Corridor,43.66801,-79.38789,Entire home/apt,245,28,25,2019-08-27,0.79,1,0
28763000,房号1-1（Not qualified for quarantine）,96731289,James,,Newtonbrook East,43.78428,-79.41361,Private room,39,2,4,2021-08-01,0.39,4,4
28763650,Single Room for Rent,216967793,N,,Agincourt North,43.80193,-79.27837,Private room,79,28,0,,,1,0
28764088,Howell Budget Stay (Room 06),25278998,KTC Property Management Ltd.,,Malvern,43.79883,-79.22072,Private room,45,28,8,2021-02-11,0.26,23,363
